time,latitude,longitude,depth,mag,nst,horizontalError,depthError,magError,magNst,year,month,day,mag_category,normalized_magnitude,season
2012-05-20 08:20:57.950000+00:00,39.619,143.175,10.0,5.3,371.0,,,,294.0,2012,5,20,2,0.17391304347826075,1
2012-05-20 07:28:00.900000+00:00,39.529,143.352,29.7,4.7,51.0,,10.6,,5.0,2012,5,20,1,0.04347826086956519,1
2012-05-20 07:20:36.870000+00:00,39.646,143.164,11.0,6.3,166.0,,,,29.0,2012,5,20,3,0.3913043478260869,1
2012-05-20 07:19:54.880000+00:00,39.548,143.248,11.0,5.6,513.0,,,,296.0,2012,5,20,2,0.23913043478260865,1
2012-05-19 22:15:50.390000+00:00,39.51,143.559,36.8,4.5,36.0,,6.6,,5.0,2012,5,19,1,0.0,1
2012-05-19 19:16:38.640000+00:00,39.59,143.371,7.7,4.9,139.0,,3.8,,76.0,2012,5,19,1,0.0869565217391306,1
2012-05-19 19:13:44.620000+00:00,39.596,143.392,10.0,4.7,167.0,,10.4,,100.0,2012,5,19,1,0.04347826086956519,1
2012-05-19 19:05:18.970000+00:00,39.665,143.311,10.0,5.9,484.0,,,,29.0,2012,5,19,2,0.30434782608695654,1
2012-05-19 00:08:44.590000+00:00,39.598,143.214,25.1,4.8,175.0,,8.4,,108.0,2012,5,19,1,0.06521739130434767,1
2012-05-18 21:32:29.070000+00:00,39.617,143.24,38.3,4.7,93.0,,5.1,,30.0,2012,5,18,1,0.04347826086956519,1
2012-05-18 21:23:28.130000+00:00,39.646,143.178,35.8,5.0,235.0,,4.5,,160.0,2012,5,18,2,0.10869565217391308,1
2012-05-18 11:21:34+00:00,35.824,140.662,42.0,4.6,95.0,,4.8,,43.0,2012,5,18,1,0.021739130434782483,1
2012-05-18 08:19:00.150000+00:00,36.129,139.695,64.5,4.9,316.0,,3.2,,226.0,2012,5,18,1,0.0869565217391306,1
2012-05-15 16:00:48.240000+00:00,38.257,141.763,86.6,4.7,252.0,,3.8,,160.0,2012,5,15,1,0.04347826086956519,1
2012-05-15 00:09:08.630000+00:00,39.647,142.082,72.0,4.5,59.0,,4.2,,14.0,2012,5,15,1,0.0,1
2012-05-14 03:36:48.260000+00:00,31.77,131.52,40.1,4.9,208.0,,4.0,,117.0,2012,5,14,1,0.0869565217391306,1
2012-05-12 22:08:39.040000+00:00,38.593,143.157,35.0,4.5,18.0,,,,11.0,2012,5,12,1,0.0,1
2012-05-11 18:35:17.010000+00:00,39.943,143.624,26.5,4.7,20.0,,15.1,,2.0,2012,5,11,1,0.04347826086956519,1
2012-05-10 06:41:22.530000+00:00,39.79,142.076,43.6,4.7,205.0,,3.9,,126.0,2012,5,10,1,0.04347826086956519,1
2012-05-10 00:28:21.780000+00:00,39.772,142.171,40.4,5.2,429.0,,4.0,,296.0,2012,5,10,2,0.15217391304347827,1
2012-05-08 21:46:57.710000+00:00,39.376,141.829,65.4,4.5,158.0,,4.5,,87.0,2012,5,8,1,0.0,1
2012-05-08 15:29:46.690000+00:00,39.966,143.474,28.7,4.6,92.0,,11.2,,38.0,2012,5,8,1,0.021739130434782483,1
2012-05-08 09:16:34.930000+00:00,37.364,144.644,31.0,5.0,298.0,,9.4,,180.0,2012,5,8,2,0.10869565217391308,1
2012-05-07 18:59:49.940000+00:00,36.902,141.134,37.5,4.7,155.0,,5.3,,79.0,2012,5,7,1,0.04347826086956519,1
2012-05-06 21:55:06.520000+00:00,38.462,142.096,60.3,4.5,61.0,,5.4,,14.0,2012,5,6,1,0.0,1
2012-05-06 12:41:32.920000+00:00,36.844,141.416,41.1,4.5,30.0,,10.8,,7.0,2012,5,6,1,0.0,1
2012-05-05 20:53:51.850000+00:00,35.369,140.859,49.5,4.6,92.0,,6.2,,43.0,2012,5,5,1,0.021739130434782483,1
2012-05-05 20:12:35.060000+00:00,38.182,141.628,65.5,5.1,396.0,,3.0,,269.0,2012,5,5,2,0.13043478260869557,1
2012-05-04 05:34:08.430000+00:00,43.302,145.455,85.4,4.6,186.0,,,,109.0,2012,5,4,1,0.021739130434782483,1
2012-05-04 02:54:07.080000+00:00,35.516,140.01,35.0,4.5,97.0,,,,40.0,2012,5,4,1,0.0,1
2012-05-02 23:38:05.690000+00:00,39.938,143.608,18.8,4.7,79.0,,13.2,,28.0,2012,5,2,1,0.04347826086956519,1
2012-05-02 18:02:26.410000+00:00,36.936,141.744,39.6,4.7,14.0,,13.9,,1.0,2012,5,2,1,0.04347826086956519,1
2012-04-30 16:53:14.060000+00:00,36.748,142.148,13.5,4.6,50.0,,12.2,,11.0,2012,4,30,1,0.021739130434782483,1
2012-04-30 16:11:34.280000+00:00,37.966,143.913,31.4,4.8,85.0,,9.6,,31.0,2012,4,30,1,0.06521739130434767,1
2012-04-30 06:31:20.760000+00:00,39.711,143.537,22.9,4.6,49.0,,10.4,,15.0,2012,4,30,1,0.021739130434782483,1
2012-04-30 00:20:36.510000+00:00,37.068,141.358,31.8,4.6,57.0,,13.0,,12.0,2012,4,30,1,0.021739130434782483,1
2012-04-29 17:28:46.220000+00:00,39.931,143.596,35.0,4.6,54.0,,,,9.0,2012,4,29,1,0.021739130434782483,1
2012-04-29 15:02:18.420000+00:00,39.745,142.037,10.0,5.6,584.0,,,,29.0,2012,4,29,2,0.23913043478260865,1
2012-04-29 12:16:54.600000+00:00,36.905,141.016,56.6,4.6,237.0,,3.9,,162.0,2012,4,29,1,0.021739130434782483,1
2012-04-29 10:28:51.870000+00:00,35.596,140.349,44.0,5.8,534.0,,,,29.0,2012,4,29,2,0.28260869565217384,1
2012-04-27 06:48:18.160000+00:00,39.419,143.261,39.5,4.5,77.0,,6.1,,23.0,2012,4,27,1,0.0,1
2012-04-27 05:37:11.740000+00:00,39.875,143.029,42.9,4.9,170.0,,4.1,,92.0,2012,4,27,1,0.0869565217391306,1
2012-04-26 18:41:20.870000+00:00,41.485,141.818,75.0,5.1,292.0,,1.7,,154.0,2012,4,26,2,0.13043478260869557,1
2012-04-25 22:11:52.160000+00:00,37.363,141.679,41.2,4.5,60.0,,5.0,,20.0,2012,4,25,1,0.0,1
2012-04-25 20:45:24.290000+00:00,37.612,141.201,63.7,4.7,70.0,,4.7,,18.0,2012,4,25,1,0.04347826086956519,1
2012-04-24 22:43:25.370000+00:00,35.691,140.689,44.2,4.5,53.0,,5.6,,11.0,2012,4,24,1,0.0,1
2012-04-24 20:22:10.410000+00:00,35.622,140.472,54.3,5.5,507.0,,4.0,,29.0,2012,4,24,2,0.21739130434782616,1
2012-04-24 15:52:06.270000+00:00,36.23,141.262,22.0,4.6,68.0,,9.4,,17.0,2012,4,24,1,0.021739130434782483,1
2012-04-24 11:17:34.560000+00:00,29.699,130.143,69.8,4.6,30.0,,7.4,,20.0,2012,4,24,1,0.021739130434782483,1
2012-04-24 03:28:08.350000+00:00,37.876,139.825,40.4,4.5,127.0,,6.2,,80.0,2012,4,24,1,0.0,1
2012-04-23 20:53:45.600000+00:00,44.178,146.867,94.3,4.6,129.0,,5.7,,33.0,2012,4,23,1,0.021739130434782483,1
2012-04-23 08:50:39.170000+00:00,34.195,138.558,10.0,4.6,25.0,,,,4.0,2012,4,23,1,0.021739130434782483,1
2012-04-22 13:58:32.050000+00:00,37.816,143.541,10.0,4.7,88.0,,,,36.0,2012,4,22,1,0.04347826086956519,1
2012-04-22 09:45:24.510000+00:00,37.277,141.178,36.7,4.5,78.0,,6.1,,37.0,2012,4,22,1,0.0,1
2012-04-21 16:21:47.350000+00:00,36.168,141.818,35.0,4.6,45.0,,,,5.0,2012,4,21,1,0.021739130434782483,1
2012-04-21 14:29:36.860000+00:00,42.617,142.232,89.9,4.8,251.0,,3.5,,165.0,2012,4,21,1,0.06521739130434767,1
2012-04-21 07:13:01+00:00,40.934,144.835,25.5,4.6,64.0,,11.4,,24.0,2012,4,21,1,0.021739130434782483,1
2012-04-21 06:54:06.270000+00:00,40.924,144.865,15.0,4.6,62.0,,15.0,,24.0,2012,4,21,1,0.021739130434782483,1
2012-04-19 05:00:16.920000+00:00,38.745,141.811,35.0,4.7,31.0,,,,20.0,2012,4,19,1,0.04347826086956519,1
2012-04-19 03:33:27.360000+00:00,36.976,141.181,31.9,5.2,380.0,,7.7,,275.0,2012,4,19,2,0.15217391304347827,1
2012-04-17 18:07:16.830000+00:00,33.464,142.412,30.0,4.6,35.0,,0.0,,7.0,2012,4,17,1,0.021739130434782483,1
2012-04-17 17:20:22.880000+00:00,36.755,141.272,32.0,4.6,48.0,,3.9,,13.0,2012,4,17,1,0.021739130434782483,1
2012-04-17 14:29:48.670000+00:00,38.802,142.308,57.0,4.6,74.0,,5.5,,23.0,2012,4,17,1,0.021739130434782483,1
2012-04-17 12:29:06.700000+00:00,37.051,141.214,21.7,4.6,130.0,,10.8,,83.0,2012,4,17,1,0.021739130434782483,1
2012-04-17 04:25:03.880000+00:00,38.271,142.272,61.5,4.6,91.0,,5.7,,26.0,2012,4,17,1,0.021739130434782483,1
2012-04-15 16:35:44.040000+00:00,38.689,142.789,43.1,4.5,29.0,,7.5,,11.0,2012,4,15,1,0.0,1
2012-04-15 14:29:01.220000+00:00,39.941,142.113,65.0,4.5,18.0,,7.1,,6.0,2012,4,15,1,0.0,1
2012-04-15 10:36:52.220000+00:00,37.084,141.141,25.4,4.7,193.0,,8.5,,114.0,2012,4,15,1,0.04347826086956519,1
2012-04-14 20:41:32.520000+00:00,36.776,141.149,41.1,4.7,38.0,,8.3,,5.0,2012,4,14,1,0.04347826086956519,1
2012-04-14 15:07:55.530000+00:00,37.212,141.16,35.0,4.5,49.0,,,,3.0,2012,4,14,1,0.0,1
2012-04-14 15:04:55.440000+00:00,37.082,141.248,35.0,4.5,54.0,,,,12.0,2012,4,14,1,0.0,1
2012-04-14 12:39:57.690000+00:00,30.063,130.312,56.1,4.7,77.0,,6.4,,31.0,2012,4,14,1,0.04347826086956519,1
2012-04-14 10:51:23.530000+00:00,37.219,141.253,20.3,4.5,56.0,,12.8,,10.0,2012,4,14,1,0.0,1
2012-04-14 10:48:52.740000+00:00,37.128,141.229,42.3,4.7,94.0,,4.2,,37.0,2012,4,14,1,0.04347826086956519,1
2012-04-14 09:25:13.380000+00:00,36.814,141.072,23.7,4.9,223.0,,10.3,,143.0,2012,4,14,1,0.0869565217391306,1
2012-04-13 18:25:30.740000+00:00,38.438,142.174,29.6,4.6,41.0,,4.9,,8.0,2012,4,13,1,0.021739130434782483,1
2012-04-13 15:57:46.060000+00:00,36.998,141.17,35.0,4.6,44.0,,,,3.0,2012,4,13,1,0.021739130434782483,1
2012-04-13 15:54:46.160000+00:00,38.083,142.811,35.0,4.5,81.0,,,,28.0,2012,4,13,1,0.0,1
2012-04-13 15:26:46.610000+00:00,36.935,141.178,35.0,4.6,56.0,,,,3.0,2012,4,13,1,0.021739130434782483,1
2012-04-13 12:12:05.660000+00:00,37.022,141.151,28.1,5.1,275.0,,7.4,,201.0,2012,4,13,2,0.13043478260869557,1
2012-04-13 10:33:30.450000+00:00,37.011,141.256,38.3,4.6,35.0,,6.2,,2.0,2012,4,13,1,0.021739130434782483,1
2012-04-13 10:15:54.410000+00:00,36.966,141.311,36.1,4.9,35.0,,6.6,,8.0,2012,4,13,1,0.0869565217391306,1
2012-04-13 10:10:01.200000+00:00,36.988,141.152,11.0,5.7,521.0,,,,29.0,2012,4,13,2,0.26086956521739135,1
2012-04-12 15:51:19.040000+00:00,36.914,141.373,10.0,4.7,30.0,,,,5.0,2012,4,12,1,0.04347826086956519,1
2012-04-12 15:26:54.170000+00:00,32.176,141.855,39.0,4.7,134.0,,4.7,,65.0,2012,4,12,1,0.04347826086956519,1
2012-04-12 14:50:52.850000+00:00,37.513,141.468,25.1,5.5,485.0,,6.7,,29.0,2012,4,12,2,0.21739130434782616,1
2012-04-12 11:42:40.880000+00:00,36.88,141.195,43.9,4.6,40.0,,7.2,,4.0,2012,4,12,1,0.021739130434782483,1
2012-04-12 11:20:00.980000+00:00,36.865,141.032,27.3,5.2,364.0,,6.6,,240.0,2012,4,12,2,0.15217391304347827,1
2012-04-11 20:29:12.770000+00:00,39.503,142.075,10.0,4.9,46.0,,,,13.0,2012,4,11,1,0.0869565217391306,1
2012-04-10 23:16:15.390000+00:00,39.866,143.492,26.7,4.6,133.0,,9.8,,56.0,2012,4,10,1,0.021739130434782483,1
2012-04-10 13:54:23.270000+00:00,30.579,142.027,24.1,4.7,86.0,,10.1,,19.0,2012,4,10,1,0.04347826086956519,1
2012-04-10 02:57:40.300000+00:00,38.821,142.009,60.7,4.6,131.0,,5.3,,45.0,2012,4,10,1,0.021739130434782483,1
2012-04-07 22:15:38.100000+00:00,36.611,140.71,67.9,4.6,40.0,,6.0,,10.0,2012,4,7,1,0.021739130434782483,1
2012-04-06 00:14:54.200000+00:00,36.808,142.788,35.0,4.5,47.0,,,,10.0,2012,4,6,1,0.0,1
2012-04-05 07:25:50+00:00,35.772,141.741,28.1,4.6,30.0,,15.5,,5.0,2012,4,5,1,0.021739130434782483,1
2012-04-04 00:12:58.130000+00:00,36.873,142.004,24.0,4.6,131.0,,10.0,,64.0,2012,4,4,1,0.021739130434782483,1
2012-04-03 11:52:21.600000+00:00,40.329,142.373,22.1,4.9,289.0,,6.9,,182.0,2012,4,3,1,0.0869565217391306,1
2012-04-03 07:05:58.710000+00:00,38.398,142.794,42.0,4.6,79.0,,4.8,,13.0,2012,4,3,1,0.021739130434782483,1
2012-04-03 03:12:49.510000+00:00,35.781,139.526,96.7,4.8,95.0,,3.8,,15.0,2012,4,3,1,0.06521739130434767,1
2012-04-02 17:48:16.020000+00:00,38.871,142.099,66.0,4.9,37.0,,5.0,,7.0,2012,4,2,1,0.0869565217391306,1
2012-04-02 04:51:00.750000+00:00,38.743,142.586,44.3,4.6,54.0,,6.0,,14.0,2012,4,2,1,0.021739130434782483,1
2012-04-01 22:27:57.070000+00:00,37.323,144.172,35.0,4.8,32.0,,,,7.0,2012,4,1,1,0.06521739130434767,1
2012-04-01 21:55:32.610000+00:00,39.807,142.36,47.1,4.6,37.0,,6.1,,8.0,2012,4,1,1,0.021739130434782483,1
2012-04-01 14:04:24.910000+00:00,37.116,140.957,48.0,5.7,505.0,,,,29.0,2012,4,1,2,0.26086956521739135,1
2012-04-01 11:47:54.620000+00:00,37.027,143.332,34.2,4.6,66.0,,12.1,,18.0,2012,4,1,1,0.021739130434782483,1
2012-04-01 08:48:54.350000+00:00,37.945,142.521,39.5,4.6,67.0,,4.8,,22.0,2012,4,1,1,0.021739130434782483,1
2012-03-30 15:42:26.960000+00:00,40.796,144.887,35.0,4.6,34.0,,,,4.0,2012,3,30,1,0.021739130434782483,1
2012-03-30 12:54:53.250000+00:00,40.843,144.867,10.0,4.5,38.0,,,,9.0,2012,3,30,1,0.0,1
2012-03-30 10:55:24.400000+00:00,40.764,144.807,10.0,5.1,353.0,,,,232.0,2012,3,30,2,0.13043478260869557,1
2012-03-30 09:40:57.490000+00:00,39.791,142.336,40.1,4.5,66.0,,5.5,,19.0,2012,3,30,1,0.0,1
2012-03-30 08:36:36.410000+00:00,40.787,145.128,10.5,4.6,77.0,,14.0,,27.0,2012,3,30,1,0.021739130434782483,1
2012-03-30 08:24:17.590000+00:00,39.211,144.527,75.7,4.7,18.0,,12.7,,10.0,2012,3,30,1,0.04347826086956519,1
2012-03-30 04:38:33.660000+00:00,37.539,141.244,57.2,5.1,319.0,,3.6,,196.0,2012,3,30,2,0.13043478260869557,1
2012-03-29 20:38:18.410000+00:00,38.335,141.852,67.3,4.7,174.0,,3.5,,83.0,2012,3,29,1,0.04347826086956519,1
2012-03-29 17:24:07.720000+00:00,39.115,142.355,60.4,4.5,79.0,,3.6,,12.0,2012,3,29,1,0.0,1
2012-03-29 14:27:31.510000+00:00,40.642,144.777,35.0,4.5,33.0,,,,2.0,2012,3,29,1,0.0,1
2012-03-28 20:41:39.160000+00:00,40.756,144.907,11.5,4.7,65.0,,16.1,,19.0,2012,3,28,1,0.04347826086956519,1
2012-03-28 19:00:53.320000+00:00,36.535,144.411,10.0,4.8,17.0,,,,5.0,2012,3,28,1,0.06521739130434767,1
2012-03-28 05:13:59.940000+00:00,36.116,141.86,10.0,4.6,79.0,,,,13.0,2012,3,28,1,0.021739130434782483,1
2012-03-28 03:18:28.390000+00:00,40.723,144.995,35.0,4.5,13.0,,,,6.0,2012,3,28,1,0.0,1
2012-03-28 01:54:01.110000+00:00,39.725,142.321,58.9,4.9,55.0,,5.9,,10.0,2012,3,28,1,0.0869565217391306,1
2012-03-27 13:21:03.320000+00:00,39.753,143.5,24.2,4.7,143.0,,8.5,,77.0,2012,3,27,1,0.04347826086956519,1
2012-03-27 11:00:44.500000+00:00,39.859,142.017,15.0,6.1,625.0,,,,29.0,2012,3,27,3,0.34782608695652173,1
2012-03-27 10:21:59.850000+00:00,35.687,140.979,19.5,4.6,71.0,,14.4,,21.0,2012,3,27,1,0.021739130434782483,1
2012-03-26 02:33:51.150000+00:00,40.342,142.323,43.6,4.7,223.0,,4.7,,130.0,2012,3,26,1,0.04347826086956519,1
2012-03-25 14:50:46.870000+00:00,40.688,145.204,10.0,4.7,58.0,,,,16.0,2012,3,25,1,0.04347826086956519,1
2012-03-25 13:22:41.650000+00:00,37.692,141.603,62.2,5.2,417.0,,3.7,,298.0,2012,3,25,2,0.15217391304347827,1
2012-03-25 12:22:58.610000+00:00,38.552,141.579,51.6,4.6,25.0,,6.6,,8.0,2012,3,25,1,0.021739130434782483,1
2012-03-24 21:54:53.820000+00:00,42.64,145.041,15.3,4.7,116.0,,13.6,,59.0,2012,3,24,1,0.04347826086956519,1
2012-03-24 19:41:47.100000+00:00,30.699,142.855,5.4,4.9,113.0,,15.3,,40.0,2012,3,24,1,0.0869565217391306,1
2012-03-24 00:26:18.730000+00:00,40.867,145.101,35.0,4.5,25.0,,,,2.0,2012,3,24,1,0.0,1
2012-03-22 16:09:34.210000+00:00,30.411,140.722,10.0,4.8,91.0,,,,57.0,2012,3,22,1,0.06521739130434767,1
2012-03-22 01:16:52.940000+00:00,40.801,145.079,35.0,4.6,48.0,,0.0,,10.0,2012,3,22,1,0.021739130434782483,1
2012-03-21 21:43:56.110000+00:00,37.769,142.785,12.4,4.6,60.0,,14.6,,12.0,2012,3,21,1,0.021739130434782483,1
2012-03-21 18:25:06.920000+00:00,38.618,141.864,68.0,4.6,77.0,,6.2,,17.0,2012,3,21,1,0.021739130434782483,1
2012-03-21 18:15:07.650000+00:00,36.692,142.437,8.6,4.7,81.0,,9.7,,18.0,2012,3,21,1,0.04347826086956519,1
2012-03-21 18:05:17.530000+00:00,37.637,142.152,26.0,4.8,182.0,,7.9,,105.0,2012,3,21,1,0.06521739130434767,1
2012-03-21 16:52:55.090000+00:00,37.789,142.756,10.2,4.8,54.0,,14.2,,6.0,2012,3,21,1,0.06521739130434767,1
2012-03-21 14:09:00.830000+00:00,35.724,141.258,26.3,4.6,26.0,,15.0,,4.0,2012,3,21,1,0.021739130434782483,1
2012-03-21 12:18:08.880000+00:00,36.786,142.365,19.4,4.5,52.0,,14.5,,10.0,2012,3,21,1,0.0,1
2012-03-21 12:01:30.580000+00:00,36.741,142.299,9.7,4.9,214.0,,10.0,,128.0,2012,3,21,1,0.0869565217391306,1
2012-03-21 08:32:49.450000+00:00,36.748,142.309,22.5,4.8,173.0,,8.0,,91.0,2012,3,21,1,0.06521739130434767,1
2012-03-20 16:58:23.840000+00:00,35.691,140.945,28.7,4.5,33.0,,14.4,,5.0,2012,3,20,1,0.0,1
2012-03-20 16:53:38.030000+00:00,35.707,141.082,41.4,4.6,61.0,,6.2,,15.0,2012,3,20,1,0.021739130434782483,1
2012-03-20 07:27:50.550000+00:00,40.779,144.861,35.0,4.8,42.0,,,,9.0,2012,3,20,1,0.06521739130434767,1
2012-03-20 05:57:50.870000+00:00,40.742,144.853,10.0,4.8,127.0,,,,60.0,2012,3,20,1,0.06521739130434767,1
2012-03-19 23:35:03.190000+00:00,40.797,144.809,13.6,4.8,144.0,,9.4,,76.0,2012,3,19,1,0.06521739130434767,1
2012-03-19 02:56:03.980000+00:00,41.521,141.951,81.7,4.9,192.0,,4.2,,80.0,2012,3,19,1,0.0869565217391306,1
2012-03-18 13:16:38.340000+00:00,35.65,140.963,10.0,4.9,24.0,,0.0,,2.0,2012,3,18,1,0.0869565217391306,1
2012-03-18 00:36:31.140000+00:00,39.128,142.159,57.5,4.9,299.0,,4.2,,157.0,2012,3,18,1,0.0869565217391306,1
2012-03-17 23:11:30.290000+00:00,32.694,140.651,73.6,4.5,57.0,,5.3,,15.0,2012,3,17,1,0.0,1
2012-03-17 21:43:17.210000+00:00,36.639,144.09,35.0,4.7,91.0,,,,22.0,2012,3,17,1,0.04347826086956519,1
2012-03-17 13:47:38.520000+00:00,38.157,141.499,64.8,4.6,123.0,,,,60.0,2012,3,17,1,0.021739130434782483,1
2012-03-17 13:12:55.280000+00:00,40.839,144.887,10.0,4.6,47.0,,,,9.0,2012,3,17,1,0.021739130434782483,1
2012-03-17 11:24:44.290000+00:00,36.81,140.449,38.2,4.5,70.0,,6.4,,29.0,2012,3,17,1,0.0,1
2012-03-17 10:16:25.640000+00:00,40.821,145.088,10.0,4.8,154.0,,,,86.0,2012,3,17,1,0.06521739130434767,1
2012-03-17 01:11:35.410000+00:00,40.822,144.676,16.6,4.5,67.0,,15.3,,26.0,2012,3,17,1,0.0,1
2012-03-16 23:18:20.750000+00:00,35.747,140.878,35.0,4.7,54.0,,,,14.0,2012,3,16,1,0.04347826086956519,1
2012-03-16 06:26:12.930000+00:00,39.347,144.464,20.1,4.8,75.0,,10.4,,32.0,2012,3,16,1,0.06521739130434767,1
2012-03-15 17:09:29.810000+00:00,40.862,145.066,20.2,4.6,54.0,,10.6,,11.0,2012,3,15,1,0.021739130434782483,1
2012-03-15 14:21:49.040000+00:00,38.074,141.866,54.8,4.8,48.0,,6.1,,6.0,2012,3,15,1,0.06521739130434767,1
2012-03-15 13:20:29.770000+00:00,39.978,143.089,43.2,4.8,56.0,,5.9,,13.0,2012,3,15,1,0.06521739130434767,1
2012-03-15 08:47:30.400000+00:00,40.783,145.123,10.0,4.7,47.0,,,,9.0,2012,3,15,1,0.04347826086956519,1
2012-03-15 07:50:40.390000+00:00,40.926,145.004,10.0,4.6,42.0,,,,12.0,2012,3,15,1,0.021739130434782483,1
2012-03-15 07:01:32.060000+00:00,40.845,144.83,10.0,4.7,35.0,,,,3.0,2012,3,15,1,0.04347826086956519,1
2012-03-15 03:54:45.700000+00:00,40.854,145.109,35.0,4.6,47.0,,,,13.0,2012,3,15,1,0.021739130434782483,1
2012-03-15 03:17:42.910000+00:00,40.924,144.99,2.4,4.8,144.0,,11.4,,76.0,2012,3,15,1,0.06521739130434767,1
2012-03-15 00:09:13.620000+00:00,38.99,144.31,24.7,4.7,147.0,,8.1,,78.0,2012,3,15,1,0.04347826086956519,1
2012-03-14 23:01:52.610000+00:00,40.914,144.967,12.3,4.7,66.0,,13.1,,23.0,2012,3,14,1,0.04347826086956519,1
2012-03-14 21:38:55.350000+00:00,35.502,141.612,30.0,5.2,219.0,,10.0,,117.0,2012,3,14,2,0.15217391304347827,1
2012-03-14 20:00:55.850000+00:00,40.82,144.771,25.3,4.9,38.0,,15.0,,7.0,2012,3,14,1,0.0869565217391306,1
2012-03-14 19:55:02.260000+00:00,40.93,144.91,10.0,4.8,76.0,,,,24.0,2012,3,14,1,0.06521739130434767,1
2012-03-14 17:26:14.340000+00:00,40.866,144.903,1.3,4.7,105.0,,12.3,,39.0,2012,3,14,1,0.04347826086956519,1
2012-03-14 16:26:49.950000+00:00,40.875,144.897,10.0,4.7,27.0,,,,4.0,2012,3,14,1,0.04347826086956519,1
2012-03-14 15:42:42.490000+00:00,40.787,145.177,20.3,4.7,27.0,,16.4,,3.0,2012,3,14,1,0.04347826086956519,1
2012-03-14 14:54:20.180000+00:00,40.949,144.925,10.0,4.6,65.0,,,,16.0,2012,3,14,1,0.021739130434782483,1
2012-03-14 14:04:08.920000+00:00,40.935,144.87,7.1,4.6,55.0,,10.9,,9.0,2012,3,14,1,0.021739130434782483,1
2012-03-14 13:43:10.270000+00:00,40.928,144.8,4.2,4.9,231.0,,9.2,,153.0,2012,3,14,1,0.0869565217391306,1
2012-03-14 12:05:04.520000+00:00,35.687,140.695,10.0,6.0,476.0,,,,29.0,2012,3,14,3,0.326086956521739,1
2012-03-14 11:40:17.100000+00:00,40.905,144.848,10.0,5.4,382.0,,,,293.0,2012,3,14,2,0.19565217391304346,1
2012-03-14 10:57:40.100000+00:00,40.755,144.806,12.0,5.6,486.0,,7.4,,295.0,2012,3,14,2,0.23913043478260865,1
2012-03-14 10:56:37.350000+00:00,40.909,144.854,10.0,4.7,36.0,,,,1.0,2012,3,14,1,0.04347826086956519,1
2012-03-14 10:49:24.580000+00:00,40.781,144.761,10.0,6.1,532.0,,,,29.0,2012,3,14,3,0.34782608695652173,1
2012-03-14 09:33:15.810000+00:00,40.864,144.912,10.0,4.5,39.0,,,,5.0,2012,3,14,1,0.0,1
2012-03-14 09:19:40.060000+00:00,40.829,145.007,10.0,4.9,27.0,,,,1.0,2012,3,14,1,0.0869565217391306,1
2012-03-14 09:08:35.140000+00:00,40.887,144.944,12.0,6.9,552.0,,,,29.0,2012,3,14,3,0.5217391304347827,1
2012-03-12 11:25:58.630000+00:00,29.792,139.874,24.5,4.7,51.0,,12.4,,10.0,2012,3,12,1,0.04347826086956519,1
2012-03-12 06:22:13.660000+00:00,30.227,142.636,34.6,4.7,128.0,,4.4,,63.0,2012,3,12,1,0.04347826086956519,1
2012-03-11 11:08:34.310000+00:00,39.224,141.446,35.0,4.7,14.0,,,,6.0,2012,3,11,1,0.04347826086956519,1
2012-03-11 08:33:06.710000+00:00,42.575,143.199,74.0,4.7,121.0,,3.3,,50.0,2012,3,11,1,0.04347826086956519,1
2012-03-10 23:25:42.500000+00:00,39.665,144.153,32.9,4.9,235.0,,4.4,,137.0,2012,3,10,1,0.0869565217391306,1
2012-03-10 18:33:19.480000+00:00,43.159,148.037,19.0,4.9,231.0,,10.4,,145.0,2012,3,10,1,0.0869565217391306,1
2012-03-10 11:55:45.490000+00:00,37.369,141.488,35.0,4.5,24.0,,,,5.0,2012,3,10,1,0.0,1
2012-03-09 18:18:59.280000+00:00,35.642,142.033,10.2,5.0,263.0,,11.7,,172.0,2012,3,9,2,0.10869565217391308,1
2012-03-09 18:15:49.960000+00:00,36.823,140.51,33.0,4.6,47.0,,12.6,,14.0,2012,3,9,1,0.021739130434782483,1
2012-03-09 17:25:33.190000+00:00,36.719,140.392,27.1,5.4,442.0,,6.3,,297.0,2012,3,9,2,0.19565217391304346,1
2012-03-09 17:16:14.320000+00:00,39.528,143.186,45.8,4.8,80.0,,5.3,,25.0,2012,3,9,1,0.06521739130434767,1
2012-03-09 05:31:48.840000+00:00,36.751,142.105,26.6,4.9,260.0,,6.9,,158.0,2012,3,9,1,0.0869565217391306,1
2012-03-09 02:24:36.840000+00:00,35.848,142.111,35.0,4.5,39.0,,,,10.0,2012,3,9,1,0.0,1
2012-03-08 20:59:31.280000+00:00,38.516,144.767,18.8,4.7,68.0,,12.7,,18.0,2012,3,8,1,0.04347826086956519,1
2012-03-08 20:22:17.130000+00:00,38.481,144.874,16.7,4.6,47.0,,14.7,,8.0,2012,3,8,1,0.021739130434782483,1
2012-03-08 18:20:42.680000+00:00,29.684,142.25,26.0,4.7,65.0,,11.0,,16.0,2012,3,8,1,0.04347826086956519,1
2012-03-08 16:41:37.120000+00:00,38.791,142.334,51.5,4.7,80.0,,6.6,,27.0,2012,3,8,1,0.04347826086956519,1
2012-03-08 11:53:07.260000+00:00,39.641,143.398,28.7,4.7,75.0,,8.9,,17.0,2012,3,8,1,0.04347826086956519,1
